"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"South East","E06000041","Wokingham",114763,10,2,9,10,10,86,99,100,100,9,5,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,14,1,7,10,10,53,98,100,100,11,3,10,10,10,91,100,100,100,9,9,10,10,10,100,100,100,100,25,0,2,5,9,12,78,97,99,20,0,3,6,10,25,86,100,100,12,2,10,10,10,82,100,100,100,13124,11,2,9,10,10,82,100,100,100,9,5,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,10003,19,0,4,8,10,26,91,100,100,14,1,7,10,10,68,98,100,100,10,5,10,10,10,99,100,100,100,7483,20,0,3,8,10,29,91,99,100,15,1,7,10,10,66,97,100,100,10,4,10,10,10,98,100,100,100,63001,12,1,8,10,10,74,99,100,100,10,3,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,63001,38,0,0,1,1,0,33,74,94,33,0,0,1,1,2,46,81,99,17,0,2,6,10,37,100,100,100,63001,10,3,10,10,10,90,99,100,100,9,6,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,63001,21,0,1,4,8,28,86,99,100,17,1,2,5,8,50,95,100,100,12,1,10,10,10,79,100,100,100
"South East","E10000002","Buckinghamshire",376601,12,2,7,9,10,75,97,99,100,10,4,9,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,15,1,7,9,10,60,94,98,99,12,3,8,10,10,83,98,100,100,9,8,10,10,10,98,100,100,100,36,0,1,1,3,5,44,77,93,33,0,1,2,3,19,49,72,93,17,1,3,9,10,41,99,100,100,41583,11,1,8,10,10,83,98,99,100,9,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,32479,21,0,3,7,9,32,87,96,97,16,1,5,8,10,60,94,99,100,11,3,10,10,10,92,100,100,100,24795,21,0,3,7,9,32,87,95,97,16,1,5,8,9,60,94,99,100,11,4,10,10,10,92,100,100,100,211025,14,1,6,9,10,68,96,99,99,11,3,8,9,10,83,99,99,99,8,7,10,10,10,99,99,99,99,211025,42,0,0,1,1,3,32,67,86,36,0,0,1,1,12,46,69,89,18,0,2,6,10,35,95,99,99,211025,11,3,9,10,10,81,97,98,99,10,5,9,10,10,88,99,99,99,8,9,10,10,10,99,99,99,99,211025,22,0,1,4,7,26,84,96,98,19,0,1,4,6,43,86,96,99,12,1,8,10,10,84,99,99,99
"South East","E07000004","     Aylesbury Vale",136633,13,1,7,9,9,71,95,98,99,10,4,8,10,10,86,100,100,100,8,8,10,10,10,100,100,100,100,16,1,6,8,9,55,90,96,98,13,3,7,9,10,73,96,100,100,9,7,10,10,10,95,100,100,100,36,0,1,1,1,10,55,73,87,34,0,0,1,1,27,49,66,82,16,0,2,9,10,48,100,100,100,14901,11,1,7,9,10,84,97,99,99,10,3,8,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,11324,22,1,3,6,8,35,82,90,93,18,1,4,6,9,54,88,97,100,11,3,10,10,10,86,100,100,100,9053,22,1,4,6,8,35,81,89,91,18,2,4,7,9,53,90,98,100,11,4,10,10,10,84,100,100,100,75010,14,1,6,8,9,68,93,96,98,12,3,7,9,10,75,98,99,99,8,7,10,10,10,98,99,99,99,75010,48,0,0,1,1,4,31,56,72,41,0,0,1,1,12,47,57,72,20,0,1,4,9,38,87,99,99,75010,12,3,8,9,10,78,94,97,99,11,5,8,10,10,80,98,99,99,8,8,10,10,10,98,99,99,99,75010,24,0,1,2,5,20,81,94,96,22,0,1,2,4,39,76,91,99,12,1,7,10,10,77,99,99,99
"South East","E07000005","     Chiltern",65433,11,2,8,10,10,82,99,100,100,9,4,10,10,10,93,100,100,100,8,10,10,10,10,100,100,100,100,14,1,6,9,10,61,97,100,100,11,2,8,10,10,84,100,100,100,8,7,10,10,10,100,100,100,100,49,0,0,1,4,0,1,40,91,49,0,0,1,2,0,2,33,99,24,0,3,10,10,0,96,100,100,7789,11,2,7,10,10,81,99,100,100,9,4,10,10,10,98,100,100,100,8,10,10,10,10,100,100,100,100,6285,19,0,2,6,9,31,91,99,100,13,1,3,8,10,69,100,100,100,10,3,10,10,10,99,100,100,100,4406,19,0,2,7,9,31,92,100,100,13,1,4,9,10,69,100,100,100,10,3,10,10,10,99,100,100,100,38012,13,1,5,9,10,67,98,100,100,11,2,7,10,10,85,100,100,100,8,6,10,10,10,100,100,100,100,38012,53,0,0,0,2,0,0,28,82,49,0,0,0,2,0,3,33,97,23,0,2,8,10,0,100,100,100,38012,12,3,9,10,10,76,99,100,100,10,5,10,10,10,87,100,100,100,8,10,10,10,10,100,100,100,100,38012,19,0,2,6,9,39,87,98,99,17,1,2,5,9,57,88,100,100,11,2,10,10,10,85,100,100,100
"South East","E07000006","     South Bucks",48543,12,1,7,10,10,69,98,100,100,10,3,10,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,13,1,7,10,10,59,98,100,100,10,3,10,10,10,97,100,100,100,8,10,10,10,10,100,100,100,100,31,0,1,3,8,0,51,95,99,26,0,1,4,7,6,71,98,100,15,1,9,10,10,57,100,100,100,5275,12,1,8,10,10,73,98,100,100,10,3,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,3963,21,0,3,9,10,24,89,100,100,16,1,6,10,10,47,100,100,100,11,4,10,10,10,97,100,100,100,3016,20,0,3,9,10,25,91,100,100,15,1,7,10,10,49,100,100,100,10,4,10,10,10,97,100,100,100,28002,14,1,6,10,10,60,97,100,100,11,2,9,10,10,82,100,100,100,8,8,10,10,10,100,100,100,100,28002,36,0,0,1,3,2,23,87,98,30,0,1,1,3,3,46,99,100,17,0,3,10,10,35,100,100,100,28002,11,2,9,10,10,80,99,100,100,9,5,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,28002,18,0,2,7,10,35,93,99,100,15,1,3,8,10,51,100,100,100,11,2,10,10,10,90,100,100,100
"South East","E07000007","     Wycombe",125992,11,2,8,10,10,79,99,99,100,9,5,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,13,1,7,10,10,67,96,99,100,11,4,9,10,10,86,100,100,100,8,8,10,10,10,99,100,100,100,31,0,1,2,4,6,53,94,98,26,0,1,2,2,24,66,89,99,15,1,3,10,10,49,100,100,100,13618,10,2,8,10,10,87,99,100,100,9,4,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,10907,20,0,3,8,10,32,88,97,99,15,1,6,9,10,65,94,99,100,11,4,10,10,10,93,100,100,100,8320,20,0,3,8,10,32,89,97,99,16,1,6,9,10,67,94,98,100,11,4,10,10,10,93,100,100,100,70001,13,1,7,10,10,70,98,99,100,10,3,8,10,10,89,99,99,99,8,8,10,10,10,99,99,99,99,70001,31,0,1,1,1,3,53,92,98,25,0,1,1,1,23,68,90,99,14,1,1,6,10,52,99,99,99,70001,10,3,9,10,10,87,98,99,100,9,6,9,10,10,93,99,99,99,7,9,10,10,10,99,99,99,99,70001,22,0,1,4,7,21,82,97,99,19,0,1,3,7,38,91,98,99,11,1,9,10,10,89,99,99,99
"South East","E10000011","East Sussex",386755,11,2,8,10,10,78,97,99,100,10,5,8,10,10,88,100,100,100,8,8,10,10,10,100,100,100,100,15,1,6,9,10,57,95,98,99,12,3,7,9,10,80,97,100,100,9,6,10,10,10,97,99,99,99,61,0,0,1,1,0,4,20,47,100,0,0,0,1,0,0,5,16,45,0,0,2,5,1,14,46,98,35860,11,2,8,10,10,80,99,99,100,10,4,8,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,28864,20,0,2,5,8,30,90,97,98,16,1,3,4,7,63,92,100,100,11,2,9,10,10,92,100,100,100,24771,24,0,1,3,6,17,82,95,98,19,0,2,2,4,45,85,98,100,12,1,5,10,10,86,100,100,100,241994,12,2,7,9,10,77,97,99,99,10,4,7,9,10,91,99,100,100,8,7,10,10,10,99,99,99,99,241994,36,0,0,1,2,7,47,76,91,32,0,1,1,1,19,58,74,89,17,1,2,4,7,54,98,99,99,241994,11,4,9,10,10,83,97,99,99,10,6,8,10,10,89,99,100,100,8,8,10,10,10,99,99,99,99,241994,21,0,2,4,7,33,89,97,99,18,1,2,3,4,52,87,97,99,12,1,5,10,10,84,99,99,99
"South East","E07000061","     Eastbourne",72299,8,3,10,10,10,90,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,10,3,10,10,10,76,100,100,100,9,6,10,10,10,100,100,100,100,11,10,10,10,10,97,97,97,97,62,0,0,0,1,0,0,0,37,120,0,0,0,0,0,0,0,0,59,0,0,0,3,0,0,0,92,6462,10,2,9,10,10,90,100,100,100,9,5,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,5184,16,1,4,8,10,51,100,100,100,11,2,6,7,9,88,100,100,100,12,4,9,10,10,97,97,97,97,4842,24,0,1,3,6,9,82,100,100,15,1,2,2,3,55,100,100,100,13,2,4,9,10,97,98,98,98,46990,10,3,10,10,10,83,100,100,100,9,6,10,10,10,100,100,100,100,11,10,10,10,10,97,97,97,97,46990,30,0,1,1,2,3,56,92,100,19,0,1,1,1,25,96,100,100,16,1,1,4,7,88,97,97,97,46990,7,6,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,10,10,10,10,10,97,97,97,97,46990,18,1,2,5,9,39,97,100,100,16,1,2,2,4,53,100,100,100,14,2,5,10,10,89,97,97,97
"South East","E07000062","     Hastings",66825,8,4,10,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,83,100,100,100,9,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,68,0,0,0,1,0,0,0,23,120,0,0,0,0,0,0,0,0,54,0,0,0,4,0,0,0,99,6417,9,3,10,10,10,91,100,100,100,9,6,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,4889,18,0,2,6,9,27,100,100,100,14,1,4,6,7,66,100,100,100,10,3,9,10,10,100,100,100,100,4451,18,0,2,4,6,29,97,100,100,14,1,3,4,4,58,100,100,100,10,3,4,10,10,100,100,100,100,42007,9,3,10,10,10,90,100,100,100,8,6,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,42007,24,0,1,2,2,8,83,100,100,19,0,1,2,2,12,99,99,99,12,1,2,3,5,89,99,99,99,42007,7,6,10,10,10,95,100,100,100,8,9,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,42007,18,0,3,6,8,36,99,100,100,14,1,3,5,5,63,99,99,99,9,2,6,10,10,99,99,99,99
"South East","E07000063","     Lewes",71139,9,2,8,10,10,84,99,100,100,9,5,8,10,10,91,100,100,100,7,8,10,10,10,100,100,100,100,15,1,4,9,10,43,98,100,100,12,2,4,8,10,75,98,100,100,9,3,10,10,10,100,100,100,100,44,0,0,2,3,0,8,59,91,62,0,0,0,2,0,0,19,51,36,0,0,4,7,0,15,98,100,6876,10,2,7,10,10,82,100,100,100,9,3,8,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,5521,18,0,2,5,9,33,94,99,100,14,1,2,4,8,72,98,100,100,10,2,9,10,10,98,100,100,100,4474,22,0,1,3,7,21,88,96,100,21,0,1,2,5,39,77,99,100,12,1,5,10,10,80,100,100,100,44000,12,1,6,10,10,71,98,100,100,11,2,5,9,10,89,100,100,100,8,5,10,10,10,100,100,100,100,44000,35,0,0,1,3,9,36,72,97,40,0,0,1,2,15,25,59,82,20,0,2,6,9,24,100,100,100,44000,10,3,9,10,10,88,99,100,100,9,5,8,10,10,94,99,100,100,7,8,10,10,10,100,100,100,100,44000,20,0,2,4,7,31,91,99,100,18,1,1,2,4,53,86,99,100,11,1,5,10,10,90,100,100,100
"South East","E07000064","     Rother",64999,13,1,6,9,10,69,95,98,99,11,4,7,9,10,82,100,100,100,8,7,10,10,10,100,100,100,100,18,1,5,8,9,40,89,97,99,16,3,5,8,9,61,91,98,100,10,5,10,10,10,92,100,100,100,75,0,0,0,1,0,0,7,23,115,0,0,0,0,0,0,0,0,48,0,0,1,4,0,4,38,99,5515,13,1,6,9,10,69,97,99,99,11,3,7,9,10,89,99,100,100,8,7,10,10,10,99,100,100,100,4517,23,0,2,3,7,19,86,97,98,19,1,2,3,6,48,83,98,100,12,1,9,10,10,84,100,100,100,4003,28,0,1,2,5,10,68,93,99,25,0,1,2,3,32,64,89,99,13,1,5,10,10,67,100,100,100,42004,12,1,7,9,10,79,97,98,99,11,3,7,9,10,86,100,100,100,8,7,10,10,10,100,100,100,100,42004,36,0,0,1,2,13,50,71,88,34,0,1,1,1,38,56,70,76,16,1,2,3,6,58,94,100,100,42004,12,2,8,10,10,74,97,98,99,11,4,7,10,10,81,99,100,100,8,8,10,10,10,100,100,100,100,42004,23,0,2,4,7,29,81,94,98,22,1,1,3,4,49,73,89,99,12,1,6,10,10,75,100,100,100
"South East","E07000065","     Wealden",111493,14,1,6,9,10,64,92,97,99,11,3,7,10,10,77,100,100,100,8,7,10,10,10,99,100,100,100,18,1,4,8,9,47,90,95,98,13,2,5,8,10,70,97,100,100,9,4,10,10,10,98,100,100,100,60,0,0,1,1,0,7,28,54,90,0,0,0,1,0,1,6,25,36,0,1,3,7,2,35,77,99,10590,13,1,6,9,10,72,96,99,100,10,2,7,10,10,91,100,100,100,8,8,10,10,10,100,100,100,100,8753,25,0,1,4,7,23,77,91,95,18,1,1,3,6,50,85,99,100,11,1,9,10,10,84,100,100,100,7001,26,0,1,2,5,18,75,89,93,20,0,1,2,4,40,83,99,100,12,1,7,10,10,84,100,100,100,66993,15,1,5,9,9,67,93,97,99,12,2,5,9,10,83,98,99,99,8,5,10,10,10,99,99,99,99,66993,47,0,0,1,1,4,25,56,77,41,0,0,1,1,11,30,51,87,19,0,2,5,9,25,98,99,99,66993,15,2,7,9,10,69,92,97,98,12,3,7,9,10,76,97,99,99,8,7,10,10,10,99,99,99,99,66993,24,0,1,3,6,30,82,95,96,20,0,1,2,4,45,79,97,99,12,1,6,10,10,72,99,99,99
"South East","E10000014","Hampshire",974988,11,2,8,9,10,78,96,99,99,10,5,9,10,10,90,99,100,100,8,8,10,10,10,99,100,100,100,14,1,6,9,10,62,96,99,99,11,3,8,10,10,86,99,100,100,8,7,10,10,10,99,100,100,100,39,0,1,2,5,6,36,69,89,39,0,1,2,4,14,48,69,80,19,1,6,10,10,43,87,100,100,96420,11,2,8,10,10,81,98,100,100,10,4,9,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,75133,21,0,2,6,9,28,88,97,99,16,1,4,7,8,62,94,99,100,11,3,9,10,10,92,100,100,100,63486,29,0,1,3,6,13,60,91,97,26,0,1,3,5,30,69,85,95,15,1,7,10,10,59,100,100,100,565964,14,1,6,9,10,68,96,99,99,11,3,7,9,10,89,98,99,99,8,7,10,10,10,99,99,99,99,565964,50,0,0,0,1,2,16,44,72,47,0,0,1,1,5,24,51,74,22,0,1,3,7,15,84,99,99,565964,10,3,9,10,10,88,97,99,99,9,6,9,10,10,92,98,99,99,7,9,10,10,10,99,99,99,99,565964,23,0,1,4,7,24,81,97,98,20,0,2,3,6,43,83,94,99,12,1,7,10,10,81,99,99,99
"South East","E07000084","     Basingstoke and Deane",126687,12,2,7,9,10,75,95,98,99,10,3,9,10,10,89,99,100,100,8,9,10,10,10,99,100,100,100,15,1,6,9,10,59,94,98,98,12,3,7,9,10,82,99,100,100,9,7,10,10,10,99,100,100,100,32,0,1,2,5,9,50,88,97,26,0,1,2,3,22,76,90,95,14,1,4,10,10,66,100,100,100,13406,11,2,7,9,10,76,97,100,100,10,4,9,10,10,92,100,100,100,8,8,10,10,10,100,100,100,100,9691,22,0,3,6,8,31,79,96,98,17,1,5,7,9,52,89,100,100,11,3,10,10,10,89,100,100,100,8001,30,0,1,2,4,9,56,92,97,26,0,1,2,3,20,72,92,96,14,1,4,10,10,65,100,100,100,72995,14,1,7,9,10,69,95,98,99,11,3,7,9,10,87,97,98,98,8,7,10,10,10,97,98,98,98,72995,40,0,0,1,2,2,30,74,91,33,0,1,1,1,6,50,80,93,17,0,1,4,9,29,97,98,98,72995,10,3,9,10,10,88,95,98,99,10,6,9,10,10,87,97,98,98,8,9,10,10,10,97,98,98,98,72995,31,0,1,2,5,6,56,92,97,28,0,1,1,2,14,63,79,97,15,1,4,10,10,54,98,98,98
"South East","E07000085","     East Hampshire",84695,14,2,6,9,9,68,93,97,98,11,3,7,9,10,84,98,100,100,8,7,10,10,10,99,100,100,100,17,1,4,9,9,45,93,97,98,14,2,5,9,10,63,98,100,100,9,4,10,10,10,98,100,100,100,58,0,0,0,2,0,2,27,63,78,0,0,0,1,0,2,14,20,29,0,2,9,10,2,57,100,100,8283,13,1,6,9,10,70,96,99,100,10,3,8,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,6939,22,0,1,4,7,33,85,94,97,18,1,2,3,5,51,83,99,100,11,1,9,10,10,87,100,100,100,5928,38,0,0,1,3,10,30,75,90,44,0,0,1,1,13,24,43,72,20,0,3,10,10,21,100,100,100,48994,16,1,4,8,9,61,93,97,98,12,2,4,7,10,80,98,99,99,9,4,10,10,10,99,100,100,100,48994,74,0,0,0,0,0,0,2,25,87,0,0,0,0,0,0,8,17,33,0,0,3,7,0,21,100,100,48994,13,3,9,9,10,80,93,97,98,10,4,8,10,10,87,98,99,99,8,9,10,10,10,99,100,100,100,48994,26,0,1,3,7,23,72,95,96,27,0,1,2,3,29,58,87,99,14,1,6,10,10,58,100,100,100
"South East","E07000086","     Eastleigh",93543,8,2,10,10,10,92,100,100,100,8,6,10,10,10,96,100,100,100,7,10,10,10,10,99,100,100,100,12,1,8,10,10,73,99,100,100,10,3,10,10,10,93,100,100,100,8,9,10,10,10,100,100,100,100,27,0,1,4,8,17,61,99,100,23,0,2,7,10,28,75,100,100,13,1,10,10,10,62,100,100,100,9592,10,2,9,10,10,87,100,100,100,9,4,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,7168,17,0,3,8,10,35,98,100,100,13,1,6,10,10,76,100,100,100,10,4,10,10,10,100,100,100,100,5810,30,0,1,4,7,12,38,96,100,21,0,2,6,8,21,91,100,100,14,1,9,10,10,58,100,100,100,53998,12,1,8,10,10,79,100,100,100,10,3,10,10,10,94,99,99,99,8,9,10,10,10,99,99,99,99,53998,51,0,0,0,1,0,2,42,75,45,0,0,1,2,0,0,49,98,24,0,2,3,7,0,94,99,99,53998,8,4,10,10,10,98,100,100,100,8,7,10,10,10,99,99,99,99,7,10,10,10,10,99,99,99,99,53998,20,0,2,5,9,23,97,100,100,16,0,2,7,10,49,95,99,99,11,2,10,10,10,94,99,99,99
"South East","E07000087","     Fareham",83332,9,2,9,10,10,89,100,100,100,8,6,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,13,1,7,10,10,59,100,100,100,10,3,10,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,31,0,1,4,8,4,50,90,99,22,0,2,3,6,14,94,100,100,13,1,9,10,10,70,100,100,100,7318,11,2,9,10,10,85,100,100,100,9,4,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,6291,19,0,2,7,10,26,89,100,100,13,1,4,10,10,74,100,100,100,10,2,10,10,10,100,100,100,100,5366,26,0,1,3,7,9,67,99,99,22,0,1,3,6,23,79,100,100,15,0,9,10,10,47,100,100,100,48013,14,1,6,10,10,60,100,100,100,11,2,9,10,10,95,100,100,100,9,6,10,10,10,99,100,100,100,48013,49,0,0,0,1,0,10,40,81,49,0,0,0,1,0,15,39,70,21,0,1,3,4,7,99,100,100,48013,9,4,10,10,10,95,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,48013,25,0,1,5,9,9,74,98,100,22,0,1,4,8,26,77,100,100,13,1,10,10,10,73,100,100,100
"South East","E07000088","     Gosport",61287,7,3,10,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,10,2,9,10,10,82,100,100,100,9,5,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,45,0,0,1,5,0,2,54,98,46,0,0,1,3,0,0,40,99,23,0,6,10,10,0,100,100,100,6291,8,3,9,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,4743,18,0,2,5,9,31,97,100,100,14,1,5,7,10,63,100,100,100,10,4,10,10,10,100,100,100,100,4073,19,0,2,3,5,31,97,100,100,14,1,2,3,3,59,100,100,100,11,2,5,10,10,97,100,100,100,36997,10,2,9,10,10,89,100,100,100,9,5,10,10,10,98,98,98,98,8,10,10,10,10,98,98,98,98,36997,61,0,0,0,0,0,0,1,41,59,0,0,0,1,0,0,1,53,25,0,1,1,4,0,92,98,98,36997,7,6,10,10,10,98,100,100,100,7,9,10,10,10,98,98,98,98,7,10,10,10,10,98,98,98,98,36997,20,0,1,4,9,22,96,100,100,15,0,2,3,4,42,98,98,98,10,2,7,10,10,98,98,98,98
"South East","E07000089","     Hart",67233,13,1,7,10,10,66,97,100,100,11,4,8,10,10,81,100,100,100,8,8,10,10,10,100,100,100,100,14,1,6,10,10,61,96,99,100,10,2,9,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,39,0,0,2,5,6,22,66,95,28,0,1,2,5,12,56,98,100,14,1,7,10,10,57,100,100,100,7472,12,1,7,10,10,74,99,100,100,10,3,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,5671,22,0,2,5,9,17,85,98,99,16,1,3,8,10,59,98,100,100,11,2,10,10,10,93,100,100,100,4223,32,0,1,3,6,6,39,94,99,31,0,1,4,7,16,35,87,100,16,1,9,10,10,34,100,100,100,36982,15,1,5,9,10,57,97,99,100,11,2,7,10,10,91,99,99,99,8,6,10,10,10,99,99,99,99,36982,57,0,0,0,1,0,0,15,69,48,0,0,0,1,0,10,40,88,23,0,1,6,10,0,99,99,99,36982,10,3,9,10,10,89,98,99,100,9,6,10,10,10,94,99,99,99,7,10,10,10,10,99,99,99,99,36982,22,0,1,4,7,28,76,97,99,17,0,2,5,8,44,96,99,99,11,2,10,10,10,99,99,99,99
"South East","E07000090","     Havant",87718,8,3,10,10,10,96,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,14,1,6,9,10,56,100,100,100,11,2,8,10,10,92,100,100,100,9,7,10,10,10,100,100,100,100,25,0,2,4,6,7,73,99,100,22,0,2,4,5,24,75,99,100,13,2,7,10,10,78,100,100,100,8294,11,2,9,10,10,87,100,100,100,9,6,9,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,6683,16,1,4,8,10,43,99,100,100,12,1,6,9,10,88,100,100,100,9,4,10,10,10,100,100,100,100,5990,22,0,2,5,8,19,87,99,100,19,1,3,4,6,52,90,99,100,12,2,9,10,10,88,100,100,100,52987,12,2,8,10,10,73,100,100,100,10,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,52987,38,0,0,1,1,1,21,78,90,36,0,0,1,1,1,29,80,90,18,0,2,2,4,23,99,100,100,52987,7,5,10,10,10,98,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,52987,17,0,2,6,9,40,89,100,100,16,1,3,5,9,67,86,98,100,11,2,10,10,10,85,100,100,100
