"Region","LA_Code","LA_Name","Empl_pop","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PS_pop","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SS_pop","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FE_pop","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GP_pop","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","Hosp_pop","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","Food_pop","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","Town_pop","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"East","E07000009","     East Cambridgeshire",62515,22,1,1,2,3,51,77,88,94,12,1,3,9,10,77,99,100,100,9,4,9,9,9,99,100,100,100,20,1,3,7,9,44,87,95,96,15,1,3,7,10,55,93,100,100,10,3,10,10,10,96,100,100,100,71,0,0,0,1,0,0,5,29,88,0,0,0,0,0,0,3,8,30,0,1,5,9,0,41,100,100,6840,13,1,4,8,9,79,95,97,98,10,2,5,9,10,93,100,100,100,8,6,10,10,10,100,100,100,100,4892,25,0,1,2,4,25,75,93,95,20,0,1,2,4,47,71,100,100,12,1,7,10,10,74,100,100,100,3757,36,0,1,1,3,11,46,86,94,32,0,0,1,2,23,38,90,100,15,0,3,10,10,44,100,100,100,36381,17,1,2,6,9,59,94,96,97,13,1,2,6,9,74,97,100,100,9,3,10,10,10,97,100,100,100,36381,81,0,0,0,0,0,0,0,8,105,0,0,0,0,0,0,0,4,41,0,0,1,4,0,4,69,100,36381,14,2,6,9,9,72,91,96,98,12,3,6,9,10,77,98,100,100,8,7,10,10,10,98,100,100,100,36381,34,0,1,1,3,15,43,91,94,31,0,0,1,2,25,37,86,100,15,0,2,10,10,38,100,100,100
"East","E07000010","     Fenland",71751,18,1,3,4,5,61,86,90,94,11,3,5,7,10,86,99,100,100,8,5,9,9,9,99,100,100,100,19,1,3,6,9,45,85,96,99,13,2,3,5,8,75,95,99,100,10,3,10,10,10,94,100,100,100,47,0,0,1,2,3,21,54,77,102,0,0,0,1,0,0,4,15,37,0,1,5,8,0,18,94,100,6270,11,1,6,9,10,80,98,99,100,9,3,6,9,10,97,100,100,100,8,6,10,10,10,100,100,100,100,5207,24,0,1,2,4,20,79,93,98,19,0,1,2,3,44,85,94,100,12,1,6,10,10,84,100,100,100,4483,26,0,1,2,4,19,73,93,98,19,0,1,1,3,48,86,94,100,12,1,5,10,10,85,100,100,100,42830,17,1,4,8,9,54,93,98,98,13,2,3,5,8,81,95,100,100,9,3,10,10,10,97,100,100,100,42830,84,0,0,0,0,0,0,0,4,101,0,0,0,0,0,0,0,5,34,0,0,2,4,0,32,98,100,42830,11,3,8,9,10,83,97,98,99,10,6,8,10,10,90,99,100,100,7,8,10,10,10,100,100,100,100,42830,23,0,1,2,4,32,80,95,98,21,1,1,1,2,61,76,84,100,12,1,4,10,10,74,100,100,100
"East","E07000011","     Huntingdonshire",128385,21,1,2,4,6,60,79,87,93,12,3,7,9,10,79,97,99,100,9,6,9,9,9,97,100,100,100,17,1,3,7,9,50,90,98,98,13,2,5,8,10,70,95,100,100,9,4,10,10,10,96,100,100,100,45,0,0,1,2,2,25,58,82,44,0,0,1,1,9,24,51,67,21,0,2,9,10,24,99,100,100,12395,12,1,6,9,9,85,97,99,99,10,3,8,10,10,91,100,100,100,8,7,10,10,10,100,100,100,100,9733,28,0,1,3,6,14,68,91,95,20,0,1,3,5,39,79,97,100,13,1,9,10,10,73,100,100,100,7858,29,0,1,2,5,15,70,91,96,21,1,1,3,4,42,79,96,100,13,1,7,10,10,74,100,100,100,73228,14,1,5,9,9,71,95,97,98,12,2,5,8,10,80,98,100,100,8,5,10,10,10,99,100,100,100,73228,58,0,0,0,1,1,9,34,58,49,0,0,0,1,2,22,35,64,24,0,1,3,7,5,87,100,100,73228,13,3,8,9,9,81,94,97,98,10,5,8,10,10,86,99,100,100,8,8,10,10,10,100,100,100,100,73228,27,0,1,3,5,18,75,91,95,22,0,1,1,2,40,76,93,97,13,1,4,10,10,72,100,100,100
"East","E07000012","     South Cambridgeshire",111242,33,0,1,2,4,36,57,73,81,16,1,5,9,10,58,90,100,100,10,4,9,9,9,88,100,100,100,18,1,3,8,9,45,84,98,99,15,1,5,9,10,63,90,100,100,11,4,10,10,10,84,100,100,100,42,0,0,2,4,3,23,67,90,44,0,1,2,3,4,30,54,77,21,0,3,8,10,18,94,100,100,12107,12,1,5,9,10,77,98,100,100,10,2,6,10,10,91,100,100,100,8,6,10,10,10,100,100,100,100,9169,25,0,1,3,7,21,71,95,98,20,0,2,5,8,40,83,100,100,12,1,10,10,10,77,100,100,100,6926,34,0,1,3,5,10,35,89,97,32,0,1,3,6,15,47,83,100,16,1,8,10,10,35,100,100,100,62980,15,1,4,8,10,55,93,98,99,13,1,4,8,10,72,99,100,100,9,3,10,10,10,99,100,100,100,62980,56,0,0,0,1,0,5,29,65,55,0,0,0,1,0,12,33,61,26,0,1,3,8,4,78,100,100,62980,12,1,6,9,10,76,96,99,99,11,2,7,10,10,82,97,100,100,8,7,10,10,10,98,100,100,100,62980,38,0,0,2,5,0,22,80,94,38,0,1,2,4,0,32,75,96,20,0,6,10,10,10,100,100,100
"East","E10000012","Essex",1042405,15,1,5,7,8,72,90,95,97,10,5,9,10,10,89,99,100,100,8,8,9,9,9,99,100,100,100,15,1,6,9,10,58,96,99,99,12,2,8,9,10,81,97,99,100,9,6,10,10,10,97,100,100,100,35,0,1,2,5,9,45,77,90,38,0,1,2,2,19,48,70,83,19,1,3,8,9,38,88,100,100,102482,11,2,8,10,10,84,99,100,100,9,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,79937,19,0,3,7,9,33,90,98,99,15,1,4,7,8,67,93,99,100,11,2,9,10,10,91,100,100,100,66485,22,0,2,6,8,23,83,98,99,18,1,3,6,8,51,87,97,100,12,2,8,10,10,79,100,100,100,606518,12,2,8,10,10,79,98,99,100,10,3,8,9,10,91,100,100,100,8,7,10,10,10,100,100,100,100,606518,45,0,0,1,2,2,21,54,81,49,0,0,1,1,4,31,55,69,23,0,1,4,7,18,79,99,100,606518,10,3,9,10,10,88,98,99,99,9,6,9,10,10,92,99,100,100,7,9,10,10,10,100,100,100,100,606518,22,0,2,5,7,25,87,97,99,13,0,1,3,5,45,85,94,98,13,1,6,9,10,75,100,100,100
"East","E07000066","     Basildon",130558,10,2,7,9,10,84,98,100,100,8,7,10,10,10,99,100,100,100,7,9,9,9,9,100,100,100,100,13,1,8,10,10,68,100,100,100,10,3,10,10,10,94,100,100,100,9,8,10,10,10,100,100,100,100,25,0,2,5,8,15,68,98,100,23,1,2,3,4,28,66,98,100,14,2,4,10,10,63,100,100,100,13976,10,2,10,10,10,89,100,100,100,9,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,10478,17,0,3,9,10,36,99,100,100,12,1,5,10,10,84,100,100,100,10,3,10,10,10,100,100,100,100,8635,20,0,2,8,10,17,96,100,100,14,1,3,8,10,60,100,100,100,10,2,10,10,10,100,100,100,100,76870,9,3,10,10,10,93,100,100,100,9,5,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,76870,35,0,0,1,2,1,40,77,99,29,0,1,1,2,8,59,87,100,17,0,2,6,10,45,100,100,100,76870,9,4,10,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,76870,17,1,3,8,10,36,98,100,100,14,1,2,5,9,67,100,100,100,11,1,10,10,10,97,100,100,100
"East","E07000067","     Braintree",109010,17,1,3,5,7,62,86,94,98,11,3,8,10,10,86,99,100,100,8,7,9,9,9,99,100,100,100,17,1,4,9,9,52,92,96,97,13,1,6,9,10,76,97,100,100,9,4,10,10,10,98,100,100,100,45,0,0,1,4,6,26,60,82,51,0,0,0,1,17,24,35,71,22,0,2,7,10,25,75,100,100,11476,12,1,7,9,10,83,98,99,100,9,3,9,10,10,95,100,100,100,8,8,10,10,10,100,100,100,100,8628,23,0,1,4,8,29,82,95,96,17,1,2,3,8,55,93,98,100,11,2,9,10,10,90,100,100,100,6836,28,0,1,3,7,18,67,90,95,21,0,1,2,5,39,77,95,100,13,1,8,10,10,70,100,100,100,63316,14,1,6,9,9,71,96,98,99,11,2,5,8,10,85,100,100,100,8,4,10,10,10,99,100,100,100,63316,60,0,0,0,1,0,0,15,68,74,0,0,0,0,0,0,0,17,30,0,1,3,7,0,56,98,100,63316,12,3,9,9,10,85,95,96,97,10,6,9,10,10,86,97,100,100,8,9,10,10,10,99,100,100,100,63316,24,0,1,3,5,26,81,95,96,20,1,1,1,3,50,81,94,100,12,1,4,9,10,81,100,100,100
"East","E07000068","     Brentwood",54484,14,1,4,7,9,66,94,98,100,10,3,9,10,10,94,99,100,100,8,8,9,9,9,100,100,100,100,12,1,8,10,10,77,98,100,100,10,3,9,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,25,0,1,3,8,12,75,98,100,21,0,1,1,3,38,78,98,100,13,1,5,10,10,65,100,100,100,5137,12,1,8,10,10,77,99,100,100,10,4,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,4399,18,0,4,8,10,29,94,99,100,15,1,5,9,10,72,88,100,100,10,3,10,10,10,92,100,100,100,3431,18,0,3,8,9,30,94,99,100,15,1,5,9,10,69,87,100,100,10,3,10,10,10,92,100,100,100,31766,14,1,7,10,10,56,98,99,100,11,2,7,10,10,87,100,100,100,9,6,10,10,10,100,100,100,100,31766,48,0,0,1,3,0,2,40,94,56,0,0,0,1,0,0,6,75,27,0,2,9,10,1,87,100,100,31766,9,3,10,10,10,95,99,100,100,9,6,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,31766,19,1,3,7,9,33,94,99,100,17,1,2,4,8,62,85,100,100,11,2,9,10,10,85,100,100,100
"East","E07000069","     Castle Point",64845,8,2,7,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,14,1,7,9,10,55,100,100,100,10,2,8,10,10,96,100,100,100,9,6,10,10,10,100,100,100,100,38,0,0,2,5,0,9,88,100,44,0,0,2,5,0,9,56,94,20,0,4,9,10,4,100,100,100,5496,10,3,10,10,10,91,100,100,100,9,5,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,4829,15,1,4,8,10,54,100,100,100,11,1,5,8,10,98,100,100,100,9,3,10,10,10,100,100,100,100,4224,22,0,2,7,10,22,79,100,100,21,1,4,7,10,52,70,100,100,14,2,9,10,10,55,100,100,100,36745,11,2,9,10,10,81,100,100,100,9,3,9,10,10,99,100,100,100,8,7,10,10,10,100,100,100,100,36745,45,0,0,1,2,0,4,48,93,47,0,0,1,1,0,6,57,75,21,0,2,3,7,0,100,100,100,36745,7,5,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,36745,17,1,3,8,10,36,98,100,100,14,1,3,7,9,62,100,100,100,11,1,8,10,10,99,100,100,100
"East","E07000070","     Chelmsford",125722,13,1,5,8,9,73,90,96,99,9,5,9,10,10,90,100,100,100,8,8,9,9,9,100,100,100,100,15,1,5,10,10,51,99,100,100,11,2,8,10,10,87,100,100,100,9,6,10,10,10,100,100,100,100,26,0,2,5,7,15,74,89,99,26,0,2,2,3,29,73,84,90,15,1,4,10,10,61,100,100,100,12418,10,2,9,10,10,85,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,9743,18,0,3,8,10,35,96,100,100,14,1,6,8,10,71,96,100,100,10,3,10,10,10,95,100,100,100,7595,17,0,4,8,10,40,96,100,100,14,1,6,9,10,72,96,100,100,10,3,10,10,10,95,100,100,100,71979,12,2,9,10,10,77,99,100,100,10,3,9,10,10,88,100,100,100,8,8,10,10,10,100,100,100,100,71979,40,0,0,1,1,1,24,70,94,39,0,0,1,1,2,32,72,86,22,0,1,6,10,10,97,100,100,71979,10,3,9,10,10,85,99,100,100,9,6,9,10,10,91,100,100,100,7,9,10,10,10,100,100,100,100,71979,23,0,1,4,8,14,88,99,100,19,0,1,1,3,33,87,100,100,14,1,7,10,10,62,100,100,100
"East","E07000071","     Colchester",135593,14,1,5,8,9,66,92,97,99,9,5,9,10,10,92,100,100,100,8,8,9,9,9,100,100,100,100,13,1,8,10,10,68,99,100,100,11,3,9,10,10,86,100,100,100,9,7,10,10,10,100,100,100,100,24,0,1,3,4,15,78,96,99,22,0,1,2,2,33,79,93,99,16,1,2,5,9,45,100,100,100,13060,10,2,9,10,10,85,100,100,100,9,5,9,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,9627,21,0,3,7,10,31,86,99,100,17,1,5,8,9,64,92,96,100,12,2,10,10,10,84,100,100,100,9170,25,0,2,5,8,11,68,98,100,22,1,4,5,6,26,86,95,98,15,1,7,10,10,48,100,100,100,75940,11,2,8,10,10,81,99,100,100,10,4,9,10,10,88,100,100,100,8,8,10,10,10,100,100,100,100,75940,36,0,0,1,1,4,27,79,95,31,0,1,1,1,8,65,86,89,19,0,1,1,4,22,90,100,100,75940,9,4,9,10,10,91,99,100,100,9,7,9,10,10,94,100,100,100,7,9,10,10,10,100,100,100,100,75940,25,0,1,2,4,12,81,97,100,23,0,1,1,1,26,77,92,99,16,0,2,9,10,47,100,100,100
"East","E07000072","     Epping Forest",93878,18,2,5,7,8,72,83,88,92,11,5,9,10,10,84,97,100,100,8,8,9,9,9,98,100,100,100,14,1,7,10,10,59,97,99,100,11,3,8,10,10,82,100,100,100,9,7,10,10,10,100,100,100,100,37,0,0,1,6,5,26,79,96,28,0,1,1,3,18,57,91,99,17,0,3,9,10,36,100,100,100,9050,12,1,8,10,10,74,98,99,100,10,3,9,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,6858,20,0,3,8,10,22,90,97,98,15,1,5,9,10,65,98,100,100,11,2,10,10,10,97,100,100,100,5590,23,0,3,8,10,22,82,97,98,17,1,5,9,10,52,97,100,100,12,2,10,10,10,81,100,100,100,54683,12,2,8,10,10,79,97,99,100,10,3,8,10,10,90,99,100,100,8,6,10,10,10,100,100,100,100,54683,41,0,0,1,4,1,17,69,96,35,0,0,1,4,6,31,88,99,20,0,3,10,10,16,100,100,100,54683,12,2,9,10,10,79,97,99,99,10,4,9,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,54683,20,1,4,8,9,43,90,96,98,17,1,3,7,9,54,90,92,100,11,2,10,10,10,86,100,100,100
"East","E07000073","     Harlow",60457,10,2,6,9,10,81,100,100,100,8,6,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,13,1,9,10,10,65,100,100,100,11,3,10,10,10,82,100,100,100,8,10,10,10,10,100,100,100,100,22,0,2,3,5,25,85,100,100,15,0,2,2,2,40,100,100,100,11,2,2,10,10,100,100,100,100,6889,8,3,10,10,10,98,100,100,100,8,8,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,4767,15,1,5,9,10,57,100,100,100,12,2,6,8,10,82,100,100,100,9,5,10,10,10,100,100,100,100,3967,19,0,3,7,10,18,100,100,100,15,1,3,5,10,53,100,100,100,11,3,10,10,10,100,100,100,100,35661,10,2,9,10,10,91,100,100,100,9,3,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,35661,23,0,1,2,4,10,90,100,100,18,0,1,2,2,27,100,100,100,12,1,3,7,10,95,100,100,100,35661,10,3,10,10,10,87,100,100,100,9,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,35661,19,0,2,5,10,15,100,100,100,18,0,1,3,7,27,100,100,100,12,1,9,10,10,92,100,100,100
"East","E07000074","     Maldon",46210,21,1,2,3,5,59,80,89,93,12,2,6,9,10,79,94,99,100,9,6,9,9,9,96,100,100,100,24,1,3,6,8,27,62,96,100,25,1,3,6,7,41,63,84,100,14,3,9,10,10,62,100,100,100,58,0,0,0,2,0,4,36,60,69,0,0,0,1,0,7,23,52,28,0,1,7,10,7,62,98,100,4024,13,1,6,9,10,67,97,99,100,11,2,5,8,9,85,99,100,100,8,5,10,10,10,99,100,100,100,3367,24,0,1,3,6,20,76,96,98,23,0,1,1,4,38,73,92,99,13,1,7,10,10,73,100,100,100,2813,24,0,1,3,6,18,75,96,98,23,0,1,1,4,35,72,92,99,13,1,6,10,10,71,100,100,100,26924,15,1,5,8,9,55,96,99,100,12,1,3,7,9,79,98,100,100,9,4,10,10,10,99,100,100,100,26924,81,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,38,0,0,2,6,0,0,92,100,26924,12,3,8,9,10,77,96,98,98,11,4,7,9,10,80,99,100,100,8,7,10,10,10,99,100,100,100,26924,33,0,1,2,4,10,52,80,95,39,0,1,1,2,27,49,58,69,17,1,3,9,10,51,96,100,100
"East","E07000075","     Rochford",61743,10,2,5,9,9,85,97,100,100,8,6,10,10,10,97,100,100,100,7,9,9,9,9,100,100,100,100,15,1,7,10,10,52,99,100,100,13,2,8,10,10,73,100,100,100,9,6,10,10,10,99,100,100,100,35,0,0,2,4,0,27,91,100,33,0,0,2,4,0,33,90,100,19,0,4,8,10,13,100,100,100,5739,11,2,9,10,10,86,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,4777,17,0,4,9,10,36,98,100,100,14,1,6,10,10,72,100,100,100,10,3,10,10,10,99,100,100,100,3996,17,0,3,8,10,33,98,99,100,14,1,5,9,10,70,100,100,100,11,2,10,10,10,99,100,100,100,34982,10,2,9,10,10,88,100,100,100,9,2,10,10,10,98,100,100,100,8,7,10,10,10,100,100,100,100,34982,38,0,0,1,1,0,16,81,98,35,0,0,1,1,0,26,89,100,21,0,2,3,6,9,100,100,100,34982,9,4,10,10,10,94,100,100,100,8,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,34982,18,0,2,7,10,33,96,99,100,17,1,2,7,9,52,93,100,100,12,1,9,10,10,74,100,100,100
"East","E07000076","     Tendring",98940,12,1,5,7,8,76,93,97,99,9,5,8,10,10,90,100,100,100,8,8,9,9,9,100,100,100,100,14,1,5,8,10,54,98,100,100,12,3,6,8,9,76,99,100,100,9,6,10,10,10,98,100,100,100,55,0,0,0,1,0,4,19,63,87,0,0,0,0,0,1,6,14,31,0,0,2,6,0,35,100,100,8706,11,2,8,10,10,84,100,100,100,10,4,7,9,10,96,100,100,100,8,8,10,10,10,100,100,100,100,7071,20,0,1,3,5,35,88,100,100,16,1,1,2,3,59,90,100,100,11,1,5,10,10,89,100,100,100,6210,22,0,1,2,5,34,82,98,100,20,1,1,2,3,56,83,93,98,12,1,4,10,10,82,100,100,100,64045,10,2,7,10,10,87,100,100,100,9,3,7,9,10,95,100,100,100,8,7,10,10,10,100,100,100,100,64045,64,0,0,0,0,0,0,5,34,96,0,0,0,0,0,0,3,9,32,0,0,1,2,0,22,100,100,64045,9,4,9,10,10,90,100,100,100,9,6,9,10,10,94,100,100,100,7,9,10,10,10,100,100,100,100,64045,22,0,1,2,3,25,80,99,100,24,0,1,1,2,42,74,85,93,14,1,2,5,10,73,100,100,100
"East","E07000077","     Uttlesford",60965,35,0,1,2,3,32,54,66,77,17,1,3,7,10,53,92,100,100,11,2,9,9,9,91,100,100,100,17,1,4,8,9,48,90,97,98,16,2,4,8,10,54,92,100,100,10,4,10,10,10,93,100,100,100,52,0,0,1,2,2,16,47,61,57,0,0,0,1,3,8,39,59,25,0,2,7,10,7,71,100,100,6511,12,1,6,9,10,79,97,99,99,10,2,6,10,10,85,100,100,100,8,6,10,10,10,100,100,100,100,5393,27,0,1,4,7,18,63,92,97,23,0,1,3,6,37,66,95,100,13,1,9,10,10,67,100,100,100,4018,28,0,1,3,7,14,61,93,97,25,0,1,3,4,29,61,96,100,13,1,8,10,10,62,100,100,100,33606,15,1,5,8,10,61,94,98,99,14,1,3,6,10,71,95,100,100,9,3,10,10,10,97,100,100,100,33606,51,0,0,0,1,1,20,43,69,59,0,0,0,1,0,13,26,51,24,0,1,4,9,9,78,100,100,33606,14,1,5,9,9,67,95,97,99,13,2,5,8,10,69,97,100,100,9,5,10,10,10,99,100,100,100,33606,26,0,1,2,4,22,72,92,97,25,0,1,1,2,32,67,93,100,13,1,3,10,10,60,100,100,100
"East","E10000015","Hertfordshire",837139,12,2,5,8,9,76,95,99,100,9,6,10,10,10,95,100,100,100,8,8,9,9,9,100,100,100,100,14,1,7,10,10,61,96,100,100,11,4,9,10,10,87,99,100,100,9,7,10,10,10,99,100,100,100,29,0,1,4,8,11,61,90,97,28,0,1,3,5,28,61,86,95,16,1,6,10,10,46,99,100,100,90852,10,2,9,10,10,90,99,100,100,9,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,68053,18,0,4,8,10,37,95,99,99,13,2,6,9,10,74,98,100,100,10,3,10,10,10,95,100,100,100,53320,18,0,4,8,10,37,95,99,99,13,2,6,9,10,75,98,100,100,10,3,10,10,10,95,100,100,100,480836,11,2,8,10,10,80,99,100,100,10,3,9,10,10,95,100,100,100,8,7,10,10,10,100,100,100,100,480836,34,0,0,1,4,5,41,84,96,28,0,1,1,3,16,60,93,97,17,0,3,8,10,32,100,100,100,480836,10,3,9,10,10,89,99,100,100,9,7,10,10,10,95,100,100,100,7,10,10,10,10,100,100,100,100,480836,19,1,3,7,9,35,94,99,99,11,1,3,6,8,64,96,99,100,11,2,9,10,10,89,100,100,100
"East","E07000095","     Broxbourne",68875,9,2,7,10,10,88,100,100,100,8,7,10,10,10,100,100,100,100,7,9,9,9,9,100,100,100,100,11,2,9,10,10,75,100,100,100,9,5,10,10,10,91,100,100,100,8,9,10,10,10,100,100,100,100,24,0,1,1,5,11,76,100,100,37,0,0,1,2,0,14,89,100,24,0,3,8,10,0,100,100,100,7277,9,2,10,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,5586,15,1,4,9,10,44,99,100,100,11,2,7,10,10,90,100,100,100,9,4,10,10,10,100,100,100,100,4512,16,1,4,9,10,45,99,100,100,11,2,8,10,10,90,100,100,100,9,4,10,10,10,100,100,100,100,39597,9,2,9,10,10,93,100,100,100,9,4,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,39597,44,0,0,1,4,0,1,62,100,40,0,0,1,3,0,0,85,100,22,0,3,9,10,0,100,100,100,39597,9,4,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,39597,16,1,4,8,10,48,99,100,100,13,1,3,7,10,74,100,100,100,10,2,10,10,10,95,100,100,100
"East","E07000096","     Dacorum",109164,11,2,6,8,9,83,94,99,99,9,7,10,10,10,95,100,100,100,7,9,9,9,9,100,100,100,100,15,1,6,10,10,50,99,100,100,11,2,8,10,10,85,100,100,100,9,6,10,10,10,100,100,100,100,25,0,2,5,8,15,74,94,99,24,1,2,3,5,48,70,89,90,14,2,6,10,10,62,100,100,100,11650,9,3,9,10,10,93,99,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,8599,18,0,3,7,10,41,94,98,99,13,1,5,8,10,81,98,100,100,10,3,10,10,10,95,100,100,100,6739,18,0,3,7,10,42,94,98,99,13,1,5,8,10,82,98,100,100,10,3,10,10,10,95,100,100,100,63627,11,2,8,10,10,81,99,100,100,9,3,8,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,63627,32,0,1,1,3,6,58,83,96,25,0,1,1,2,26,67,87,99,15,1,2,8,10,58,100,100,100,63627,10,3,9,10,10,89,99,100,100,9,6,9,10,10,95,100,100,100,7,9,10,10,10,100,100,100,100,63627,19,0,2,5,9,28,95,97,99,16,1,1,4,8,57,96,100,100,11,1,9,10,10,91,100,100,100
