"Region","LA_Code","LA_Name","100EmpPTt","100EmpPT15n","100EmpPT30n","100EmpPT45n","100EmpPT60n","100EmpPT15pct","100EmpPT30pct","100EmpPT45pct","100EmpPT60pct","100EmpCyct","100EmpCyc15n","100EmpCyc30n","100EmpCyc45n","100EmpCyc60n","100EmpCyc15pct","100EmpCyc30pct","100EmpCyc45pct","100EmpCyc60pct","100EmpCart","100EmpCar15n","100EmpCar30n","100EmpCar45n","100EmpCar60n","100EmpCar15pct","100EmpCar30pct","100EmpCar45pct","100EmpCar60pct","500EmpPTt","500EmpPT15n","500EmpPT30n","500EmpPT45n","500EmpPT60n","500EmpPT15pct","500EmpPT30pct","500EmpPT45pct","500EmpPT60pct","500EmpCyct","500EmpCyc15n","500EmpCyc30n","500EmpCyc45n","500EmpCyc60n","500EmpCyc15pct","500EmpCyc30pct","500EmpCyc45pct","500EmpCyc60pct","500EmpCart","500EmpCar15n","500EmpCar30n","500EmpCar45n","500EmpCar60n","500EmpCar15pct","500EmpCar30pct","500EmpCar45pct","500EmpCar60pct","5000EmpPTt","5000EmpPT15n","5000EmpPT30n","5000EmpPT45n","5000EmpPT60n","5000EmpPT15pct","5000EmpPT30pct","5000EmpPT45pct","5000EmpPT60pct","5000EmpCyct","5000EmpCyc15n","5000EmpCyc30n","5000EmpCyc45n","5000EmpCyc60n","5000EmpCyc15pct","5000EmpCyc30pct","5000EmpCyc45pct","5000EmpCyc60pct","5000EmpCart","5000EmpCar15n","5000EmpCar30n","5000EmpCar45n","5000EmpCar60n","5000EmpCar15pct","5000EmpCar30pct","5000EmpCar45pct","5000EmpCar60pct","PSPTt","PSPT15n","PSPT30n","PSPT45n","PSPT60n","PSPT15pct","PSPT30pct","PSPT45pct","PSPT60pct","PSCyct","PSCyc15n","PSCyc30n","PSCyc45n","PSCyc60n","PSCyc15pct","PSCyc30pct","PSCyc45pct","PSCyc60pct","PSCart","PSCar15n","PSCar30n","PSCar45n","PSCar60n","PSCar15pct","PSCar30pct","PSCar45pct","PSCar60pct","SSPTt","SSPT15n","SSPT30n","SSPT45n","SSPT60n","SSPT15pct","SSPT30pct","SSPT45pct","SSPT60pct","SSCyct","SSCyc15n","SSCyc30n","SSCyc45n","SSCyc60n","SSCyc15pct","SSCyc30pct","SSCyc45pct","SSCyc60pct","SSCart","SSCar15n","SSCar30n","SSCar45n","SSCar60n","SSCar15pct","SSCar30pct","SSCar45pct","SSCar60pct","FEPTt","FEPT15n","FEPT30n","FEPT45n","FEPT60n","FEPT15pct","FEPT30pct","FEPT45pct","FEPT60pct","FECyct","FECyc15n","FECyc30n","FECyc45n","FECyc60n","FECyc15pct","FECyc30pct","FECyc45pct","FECyc60pct","FECart","FECar15n","FECar30n","FECar45n","FECar60n","FECar15pct","FECar30pct","FECar45pct","FECar60pct","GPPTt","GPPT15n","GPPT30n","GPPT45n","GPPT60n","GPPT15pct","GPPT30pct","GPPT45pct","GPPT60pct","GPCyct","GPCyc15n","GPCyc30n","GPCyc45n","GPCyc60n","GPCyc15pct","GPCyc30pct","GPCyc45pct","GPCyc60pct","GPCart","GPCar15n","GPCar30n","GPCar45n","GPCar60n","GPCar15pct","GPCar30pct","GPCar45pct","GPCar60pct","HospPTt","HospPT15n","HospPT30n","HospPT45n","HospPT60n","HospPT15pct","HospPT30pct","HospPT45pct","HospPT60pct","HospCyct","HospCyc15n","HospCyc30n","HospCyc45n","HospCyc60n","HospCyc15pct","HospCyc30pct","HospCyc45pct","HospCyc60pct","HospCart","HospCar15n","HospCar30n","HospCar45n","HospCar60n","HospCar15pct","HospCar30pct","HospCar45pct","HospCar60pct","FoodPTt","FoodPT15n","FoodPT30n","FoodPT45n","FoodPT60n","FoodPT15pct","FoodPT30pct","FoodPT45pct","FoodPT60pct","FoodCyct","FoodCyc15n","FoodCyc30n","FoodCyc45n","FoodCyc60n","FoodCyc15pct","FoodCyc30pct","FoodCyc45pct","FoodCyc60pct","FoodCart","FoodCar15n","FoodCar30n","FoodCar45n","FoodCar60n","FoodCar15pct","FoodCar30pct","FoodCar45pct","FoodCar60pct","TownPTt","TownPT15n","TownPT30n","TownPT45n","TownPT60n","TownPT15pct","TownPT30pct","TownPT45pct","TownPT60pct","TownCyct","TownCyc15n","TownCyc30n","TownCyc45n","TownCyc60n","TownCyc15pct","TownCyc30pct","TownCyc45pct","TownCyc60pct","TownCart","TownCar15n","TownCar30n","TownCar45n","TownCar60n","TownCar15pct","TownCar30pct","TownCar45pct","TownCar60pct"
"South East","E10000016","Kent",11,2,8,10,10,78,98,100,100,8,5,9,10,10,89,99,100,100,8,9,10,10,10,99,100,100,100,13,1,7,9,10,63,97,99,100,12,3,8,9,10,80,99,100,100,9,7,10,10,10,98,100,100,100,40,0,0,1,2,7,37,63,85,47,0,1,1,2,17,37,56,70,21,0,3,7,9,32,80,100,100,10,2,8,10,10,86,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,19,1,3,7,9,35,89,98,100,16,1,5,7,9,58,91,99,100,11,3,10,10,10,91,100,100,100,19,1,4,8,9,37,90,99,100,16,2,5,7,9,63,93,99,100,11,4,10,10,10,92,100,100,100,11,2,7,10,10,77,98,98,100,10,3,8,10,10,91,99,99,100,8,7,10,10,10,100,100,100,100,41,0,0,1,2,5,31,62,87,24,0,1,2,3,32,75,92,96,19,0,2,6,9,30,92,100,100,10,4,9,10,10,86,98,100,100,9,6,9,9,9,91,99,100,100,7,9,9,9,9,100,100,100,100,22,0,1,4,7,27,85,97,99,19,0,1,2,4,46,85,95,99,13,1,6,10,10,77,100,100,100
"South East","E07000105","     Ashford",12,2,7,9,10,70,94,100,100,10,4,8,10,10,87,100,100,100,8,8,10,10,10,100,100,100,100,18,1,5,9,10,48,89,97,99,15,2,7,9,10,70,90,100,100,10,6,10,10,10,93,100,100,100,32,0,1,1,2,7,66,80,89,31,0,1,1,1,20,66,77,87,17,1,2,6,10,62,91,100,100,12,2,7,9,10,80,98,99,100,10,3,8,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,21,0,2,5,8,35,86,98,99,18,1,3,5,6,63,83,99,100,11,2,9,10,10,89,100,100,100,21,0,2,5,8,36,86,98,99,18,1,3,5,6,64,84,99,100,11,2,9,10,10,88,100,100,100,15,1,5,9,10,62,91,91,100,12,2,7,9,10,79,95,95,100,9,6,10,10,10,98,100,100,100,42,0,0,1,1,1,32,66,82,35,0,1,1,1,6,52,73,83,17,0,2,5,9,41,87,100,100,12,2,8,9,10,76,95,99,100,11,4,8,9,10,82,98,100,100,8,8,10,10,10,99,100,100,100,26,0,1,2,5,15,80,94,98,22,0,1,1,1,27,75,94,100,14,1,4,10,10,60,100,100,100
"South East","E07000106","     Canterbury",10,2,8,10,10,78,99,100,100,9,5,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,12,2,7,10,10,66,98,100,100,11,4,8,10,10,83,99,100,100,8,7,10,10,10,99,100,100,100,34,0,1,1,2,11,40,79,99,30,0,1,1,2,31,48,83,100,16,1,2,5,9,43,100,100,100,11,2,8,10,10,77,100,100,100,10,3,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,21,0,3,7,10,22,82,99,100,15,1,3,6,9,52,94,100,100,11,2,10,10,10,96,100,100,100,21,0,4,8,10,24,90,99,100,15,2,6,8,10,72,96,100,100,11,3,10,10,10,98,100,100,100,13,1,6,10,10,61,98,98,100,10,3,7,10,10,93,99,99,100,8,7,10,10,10,99,100,100,100,40,0,0,1,2,4,25,52,98,16,1,1,2,4,53,93,100,100,20,0,1,5,8,25,100,100,100,10,4,9,10,10,85,99,100,100,9,6,9,10,10,93,99,100,100,8,9,10,10,10,99,100,100,100,20,0,1,3,8,32,90,99,100,17,1,1,2,3,54,93,99,100,12,1,5,10,10,85,100,100,100
"South East","E07000107","     Dartford",9,2,10,10,10,91,100,100,100,9,6,10,10,10,96,100,100,100,8,10,10,10,10,100,100,100,100,10,2,9,10,10,78,100,100,100,9,5,10,10,10,92,100,100,100,8,10,10,10,10,100,100,100,100,20,0,1,2,6,27,91,98,100,16,1,2,4,6,55,94,100,100,11,2,8,10,10,92,100,100,100,9,2,10,10,10,92,100,100,100,8,5,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,15,1,6,10,10,49,100,100,100,12,2,9,10,10,79,100,100,100,9,8,10,10,10,100,100,100,100,17,1,6,10,10,47,98,100,100,14,2,9,10,10,71,100,100,100,10,8,10,10,10,100,100,100,100,11,2,9,10,10,83,100,100,100,9,3,10,10,10,95,100,100,100,8,9,10,10,10,100,100,100,100,27,0,1,1,4,6,74,95,100,16,1,2,4,8,51,96,100,100,13,1,6,10,10,70,100,100,100,9,3,10,10,10,92,100,100,100,8,6,10,10,10,98,100,100,100,7,10,10,10,10,100,100,100,100,20,0,2,8,10,22,94,100,100,16,1,4,8,10,52,95,100,100,12,2,10,10,10,92,100,100,100
"South East","E07000108","     Dover",10,2,8,10,10,80,98,100,100,9,5,9,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,16,1,3,8,10,49,94,98,99,13,2,4,6,10,71,97,100,100,9,3,10,10,10,97,100,100,100,52,0,0,0,1,0,2,35,77,70,0,0,0,0,0,2,5,47,28,0,1,4,6,2,59,100,100,10,2,8,10,10,88,98,99,100,9,5,9,10,10,96,100,100,100,8,8,10,10,10,100,100,100,100,18,1,3,6,9,46,88,98,99,17,1,3,5,9,65,86,96,100,11,3,10,10,10,86,100,100,100,18,1,3,7,9,47,89,98,99,17,2,3,5,9,67,87,96,100,11,3,10,10,10,87,100,100,100,11,2,7,9,10,80,97,97,100,9,4,7,10,10,87,100,100,100,8,7,10,10,10,100,100,100,100,40,0,0,1,2,7,35,54,88,21,1,1,1,2,51,74,92,100,19,0,2,5,6,36,100,100,100,10,4,9,10,10,82,97,99,100,10,6,8,9,10,86,99,100,100,8,8,10,10,10,99,100,100,100,21,0,1,3,5,30,85,97,99,19,1,1,1,3,52,84,94,100,12,1,5,10,10,80,100,100,100
"South East","E07000109","     Gravesham",8,4,10,10,10,93,100,100,100,8,8,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,13,1,8,10,10,60,99,100,100,12,4,9,10,10,78,100,100,100,9,8,10,10,10,100,100,100,100,38,0,0,2,6,0,16,80,99,39,0,0,1,5,0,9,88,96,17,0,8,10,10,15,100,100,100,9,2,10,10,10,97,100,100,100,8,7,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,15,1,6,9,10,50,99,100,100,12,2,7,10,10,82,100,100,100,9,6,10,10,10,100,100,100,100,15,1,5,9,10,51,98,100,100,12,2,6,10,10,82,100,100,100,9,6,10,10,10,100,100,100,100,9,2,9,10,10,89,100,100,100,9,6,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,48,0,0,0,2,0,1,46,87,18,0,1,2,4,45,88,96,100,18,0,4,10,10,7,100,100,100,8,5,10,10,10,91,100,100,100,8,7,9,9,9,95,100,100,100,7,9,9,9,9,100,100,100,100,20,0,1,5,9,21,91,96,100,17,0,1,2,6,42,90,100,100,12,1,10,10,10,79,100,100,100
"South East","E07000110","     Maidstone",12,2,7,10,10,73,97,99,100,11,4,9,10,10,84,96,100,100,8,8,10,10,10,98,100,100,100,13,1,7,9,10,62,97,99,100,11,4,9,10,10,85,100,100,100,9,7,10,10,10,100,100,100,100,28,0,1,1,2,10,65,88,97,25,0,1,1,1,29,75,84,94,16,1,3,9,10,51,97,100,100,10,2,8,10,10,87,99,100,100,9,4,9,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,21,0,3,8,10,26,84,99,100,17,1,7,9,10,50,85,98,100,12,3,10,10,10,86,100,100,100,21,0,3,8,10,27,84,99,100,17,1,7,9,10,52,87,99,100,12,3,10,10,10,88,100,100,100,11,2,8,10,10,81,98,98,100,9,4,9,10,10,93,100,100,100,8,8,10,10,10,100,100,100,100,41,0,0,1,1,5,25,64,89,31,0,1,2,2,13,56,82,93,19,0,2,7,10,22,96,100,100,10,3,9,10,10,83,98,99,100,9,6,8,9,9,89,100,100,100,8,8,9,9,9,100,100,100,100,24,0,1,2,6,15,81,96,99,21,0,1,2,4,35,82,93,100,14,1,7,10,10,67,100,100,100
"South East","E07000111","     Sevenoaks",13,1,7,9,10,72,94,99,100,11,3,8,10,10,81,99,100,100,8,8,10,10,10,98,100,100,100,13,1,7,10,10,66,96,99,99,11,2,8,10,10,82,100,100,100,9,8,10,10,10,100,100,100,100,46,0,0,1,4,0,19,39,88,57,0,0,1,2,0,21,33,48,22,0,4,10,10,19,90,100,100,11,2,8,10,10,83,99,99,100,9,3,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,23,0,2,7,10,25,80,96,99,21,1,2,5,9,42,82,97,100,12,2,10,10,10,85,100,100,100,22,0,3,8,10,25,82,97,99,19,1,3,6,9,42,85,99,100,12,3,10,10,10,87,100,100,100,13,1,6,9,10,74,97,97,100,11,2,7,9,10,84,100,100,100,9,6,10,10,10,100,100,100,100,50,0,0,1,3,0,1,41,79,25,0,1,2,4,24,63,93,100,21,0,5,10,10,11,92,100,100,12,3,8,10,10,80,96,99,100,11,4,8,9,9,84,100,100,100,8,8,9,9,9,99,100,100,100,23,0,1,4,9,26,76,97,99,22,0,1,3,6,41,74,95,100,13,1,9,10,10,66,100,100,100
"South East","E07000112","     Shepway",10,2,8,10,10,82,99,99,100,10,5,8,10,10,88,98,100,100,8,8,10,10,10,98,100,100,100,14,1,6,9,10,64,96,99,100,13,3,7,8,9,71,96,100,100,9,7,9,10,10,95,100,100,100,31,0,1,1,2,18,59,77,90,35,0,1,1,1,35,59,72,81,17,1,2,4,7,54,84,100,100,10,2,8,9,10,86,99,100,100,9,4,8,9,10,94,100,100,100,8,8,10,10,10,100,100,100,100,20,0,2,6,9,28,86,98,99,18,1,3,4,7,44,89,100,100,11,3,9,10,10,89,100,100,100,20,0,3,6,9,30,87,99,100,18,1,3,4,7,47,90,100,100,11,3,9,10,10,90,100,100,100,11,2,8,10,10,78,98,98,99,10,4,7,9,10,87,99,99,100,8,7,10,10,10,99,100,100,100,33,0,1,1,2,17,58,76,84,33,0,1,1,1,39,58,74,81,17,1,3,4,7,56,86,100,100,9,4,9,10,10,89,99,99,100,9,6,8,9,10,92,99,100,100,7,8,10,10,10,99,100,100,100,23,0,1,2,4,29,74,94,99,25,0,1,2,2,49,73,81,90,14,1,3,9,10,71,97,100,100
"South East","E07000113","     Swale",10,2,8,10,10,79,98,100,100,9,4,9,10,10,90,100,100,100,8,9,10,10,10,100,100,100,100,12,2,7,9,10,70,98,100,100,11,3,7,9,10,74,100,100,100,8,7,10,10,10,99,100,100,100,56,0,0,1,2,0,10,37,63,75,0,0,0,0,0,0,4,16,30,0,1,7,10,1,55,100,100,10,2,8,10,10,85,99,100,100,9,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,19,0,3,6,8,33,92,99,100,17,1,3,4,8,47,93,99,100,12,2,9,10,10,88,100,100,100,19,0,3,6,8,35,93,99,100,17,1,3,4,8,49,93,99,100,12,2,9,10,10,88,100,100,100,11,2,8,10,10,83,98,98,100,9,3,7,9,10,92,100,100,100,8,7,10,10,10,100,100,100,100,63,0,0,1,1,0,3,17,56,17,1,1,1,3,53,91,100,100,30,0,1,5,9,0,54,100,100,9,4,9,10,10,87,99,100,100,9,6,9,9,10,94,100,100,100,7,9,10,10,10,100,100,100,100,19,0,1,4,7,32,92,98,100,17,1,1,1,3,53,93,97,100,12,1,6,10,10,85,100,100,100
"South East","E07000114","     Thanet",7,5,10,10,10,96,100,100,100,8,9,10,10,10,97,100,100,100,7,10,10,10,10,100,100,100,100,13,2,9,10,10,66,98,100,100,11,4,9,10,10,80,100,100,100,8,9,10,10,10,98,100,100,100,60,0,0,0,1,0,0,4,52,105,0,0,0,0,0,0,0,0,36,0,0,2,4,0,11,100,100,9,3,10,10,10,94,100,100,100,9,6,10,10,10,99,100,100,100,8,10,10,10,10,100,100,100,100,16,1,5,9,10,44,97,100,100,13,2,6,9,10,74,98,100,100,10,5,10,10,10,98,100,100,100,14,1,6,10,10,64,98,100,100,11,2,8,10,10,90,98,100,100,9,6,10,10,10,98,100,100,100,10,2,9,10,10,87,100,100,100,9,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,27,0,1,1,1,11,60,94,100,20,0,1,1,1,25,90,100,100,13,1,1,2,5,60,100,100,100,7,7,10,10,10,96,100,100,100,8,8,9,9,9,98,100,100,100,7,9,9,9,9,100,100,100,100,16,1,2,5,8,52,96,100,100,14,1,3,4,5,72,95,100,100,10,2,6,10,10,89,100,100,100
"South East","E07000115","     Tonbridge and Malling",14,1,7,10,10,60,98,100,100,12,3,9,10,10,75,100,100,100,9,8,10,10,10,100,100,100,100,13,1,7,10,10,66,98,100,100,11,3,8,10,10,84,100,100,100,9,8,10,10,10,99,100,100,100,44,0,0,1,2,3,15,65,90,45,0,0,1,2,0,6,56,89,22,0,3,10,10,0,98,100,100,10,2,8,10,10,85,100,100,100,9,3,10,10,10,99,100,100,100,8,9,10,10,10,100,100,100,100,18,1,4,8,10,40,91,100,100,16,1,5,8,10,56,99,100,100,11,3,10,10,10,90,100,100,100,18,1,4,8,10,43,92,100,100,15,1,5,9,10,59,100,100,100,11,3,10,10,10,91,100,100,100,11,1,7,10,10,76,99,99,100,9,2,8,10,10,93,100,100,100,8,7,10,10,10,100,100,100,100,38,0,0,1,2,1,28,72,97,25,0,1,2,3,17,68,97,100,18,0,2,9,10,21,100,100,100,10,3,9,10,10,84,99,100,100,9,4,8,9,9,93,100,100,100,8,8,9,9,9,100,100,100,100,23,0,1,3,7,15,80,99,100,20,0,1,2,4,31,83,100,100,12,1,7,10,10,82,100,100,100
"South East","E07000116","     Tunbridge Wells",12,2,7,9,10,71,95,100,100,10,5,8,10,10,87,100,100,100,8,8,10,10,10,100,100,100,100,14,1,7,9,10,65,96,99,100,11,4,8,9,10,84,100,100,100,8,7,10,10,10,100,100,100,100,34,0,1,1,1,15,64,77,83,32,0,1,1,1,37,67,72,83,17,1,1,3,10,55,86,100,100,11,1,7,10,10,79,99,100,100,9,4,8,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,21,1,4,7,8,28,83,95,98,16,2,5,7,8,52,87,100,100,11,3,9,10,10,87,100,100,100,21,1,4,7,8,29,82,95,98,16,2,5,7,8,53,88,100,100,11,3,9,10,10,87,100,100,100,13,1,7,9,10,74,97,97,99,10,3,8,9,10,91,100,100,100,8,6,10,10,10,100,100,100,100,41,0,0,1,2,1,31,75,86,26,0,1,2,2,10,69,98,100,19,0,2,5,10,15,93,100,100,10,3,8,10,10,83,98,100,100,9,6,8,10,10,91,100,100,100,7,8,10,10,10,100,100,100,100,24,0,1,2,6,22,80,96,99,22,0,1,2,3,43,78,91,100,13,1,4,10,10,69,100,100,100
"South East","E10000025","Oxfordshire",13,2,6,9,10,72,95,99,99,8,4,7,9,10,82,97,100,100,8,7,10,10,10,97,100,100,100,14,1,6,9,10,65,94,98,99,12,3,7,9,10,82,97,100,100,9,6,10,10,10,97,100,100,100,33,0,1,2,4,14,52,76,93,34,0,1,2,3,35,55,69,83,17,1,3,9,10,49,97,100,100,10,2,7,9,10,87,98,99,100,9,4,8,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,22,0,2,4,7,25,82,96,99,17,1,2,5,7,56,87,99,100,11,2,9,10,10,87,100,100,100,22,0,3,5,8,29,85,97,99,17,1,4,6,7,65,88,99,100,11,2,9,10,10,89,100,100,100,14,1,5,8,10,65,94,94,99,12,3,6,8,10,78,97,97,100,9,5,10,10,10,98,100,100,100,53,0,0,1,1,3,20,37,63,31,0,1,1,2,27,53,72,86,24,0,1,4,9,19,67,100,100,11,3,8,9,10,80,96,99,99,10,5,8,9,9,84,98,100,100,8,8,9,9,9,99,100,100,100,20,0,2,4,7,35,87,96,98,18,1,2,3,5,56,82,98,100,12,1,7,10,10,82,100,100,100
"South East","E07000177","     Cherwell",13,1,6,9,10,70,95,98,98,11,3,8,10,10,81,99,100,100,9,7,10,10,10,100,100,100,100,15,1,6,9,9,62,91,96,99,13,3,7,9,10,80,95,100,100,9,7,10,10,10,95,100,100,100,37,0,0,1,2,9,47,71,91,43,0,0,1,1,25,40,60,66,19,0,2,9,10,40,91,100,100,10,2,8,9,10,88,96,100,100,10,4,9,10,10,89,100,100,100,8,9,10,10,10,100,100,100,100,22,0,2,4,7,29,86,94,97,17,1,2,4,5,62,88,99,100,11,2,9,9,9,90,100,100,100,22,0,2,4,7,32,88,95,97,17,1,3,4,5,67,89,99,100,11,2,9,9,9,91,100,100,100,14,1,6,9,9,72,92,92,98,11,3,7,9,10,79,95,95,100,9,6,10,10,10,98,100,100,100,46,0,0,1,1,4,27,53,79,23,0,1,1,1,44,68,93,100,20,0,1,4,10,29,90,100,100,12,3,8,9,10,79,93,97,99,11,6,8,10,10,81,98,100,100,8,8,10,10,10,99,100,100,100,24,0,1,2,6,26,84,92,95,19,1,1,2,3,53,82,96,100,13,1,5,10,10,77,100,100,100
"South East","E07000178","     Oxford",8,3,10,10,10,94,100,100,100,8,7,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,9,3,10,10,10,88,100,100,100,8,7,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,16,0,3,4,6,40,100,100,100,12,1,4,4,5,87,100,100,100,10,2,5,8,10,99,100,100,100,8,3,10,10,10,99,100,100,100,8,6,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,17,0,3,7,10,30,100,100,100,13,1,5,8,10,74,100,100,100,11,2,10,10,10,96,100,100,100,16,0,5,9,10,37,100,100,100,12,1,7,10,10,93,100,100,100,10,3,10,10,10,100,100,100,100,8,3,10,10,10,93,100,100,100,8,6,10,10,10,100,100,100,100,8,9,10,10,10,100,100,100,100,26,0,1,2,2,10,65,97,100,17,1,2,2,3,36,99,100,100,14,1,2,3,9,57,100,100,100,7,5,10,10,10,97,100,100,100,8,9,10,10,10,100,100,100,100,7,10,10,10,10,100,100,100,100,13,1,4,8,10,58,100,100,100,10,2,6,8,9,91,100,100,100,9,3,10,10,10,100,100,100,100
"South East","E07000179","     South Oxfordshire",15,1,5,9,10,60,92,99,99,12,2,6,10,10,78,97,100,100,9,5,10,10,10,97,100,100,100,16,1,4,8,10,53,89,99,100,13,2,5,9,10,69,98,100,100,9,4,10,10,10,98,100,100,100,46,0,0,1,4,0,8,61,89,47,0,0,1,2,1,29,42,73,22,0,3,10,10,9,97,100,100,11,1,6,9,10,81,97,100,100,9,3,8,10,10,92,100,100,100,8,7,10,10,10,100,100,100,100,25,0,1,3,7,24,68,93,100,19,1,1,4,7,49,84,100,100,12,1,10,10,10,82,100,100,100,25,0,1,3,7,24,64,93,100,20,1,1,4,7,44,76,99,100,12,1,10,10,10,74,100,100,100,16,1,3,7,9,50,93,93,100,12,1,3,8,10,69,99,99,100,9,3,10,10,10,99,100,100,100,58,0,0,0,1,0,1,14,65,49,0,0,1,1,10,18,36,62,29,0,1,4,10,1,55,100,100,12,1,6,9,10,74,96,99,99,11,2,6,9,9,83,99,100,100,8,6,9,9,9,99,100,100,100,21,0,1,3,7,31,85,96,99,20,0,1,2,4,47,79,99,100,12,1,7,10,10,77,100,100,100
"South East","E07000180","     Vale of White Horse",14,1,5,8,9,64,95,98,100,12,2,7,9,10,76,96,100,100,9,6,10,10,10,97,100,100,100,14,1,5,8,10,64,97,99,100,11,2,7,9,10,85,100,100,100,8,6,10,10,10,100,100,100,100,37,0,0,1,3,7,45,68,92,32,0,1,2,3,22,58,70,92,16,1,4,9,10,48,99,100,100,11,1,7,9,10,77,99,99,100,10,3,8,10,10,94,100,100,100,8,8,10,10,10,100,100,100,100,24,0,1,4,7,19,76,97,98,19,1,2,5,7,43,87,97,100,12,2,9,10,10,88,100,100,100,23,0,2,5,8,22,80,97,98,19,1,3,6,7,47,88,97,100,12,2,9,10,10,89,100,100,100,18,1,4,7,9,45,91,91,98,14,1,4,7,9,68,95,95,100,10,4,10,10,10,97,100,100,100,70,0,0,0,1,0,0,2,31,37,0,0,1,2,18,42,62,77,30,0,1,3,8,0,50,100,100,13,2,8,9,10,72,96,98,99,11,4,7,9,9,80,98,100,100,8,7,9,9,9,99,100,100,100,20,0,1,3,7,29,91,97,98,18,0,1,3,6,47,87,97,100,12,1,8,10,10,89,100,100,100
"South East","E07000181","     West Oxfordshire",15,1,5,9,10,61,92,98,99,14,2,5,9,10,70,93,100,100,9,6,10,10,10,93,100,100,100,16,1,4,8,10,53,92,98,99,14,2,4,9,10,72,92,100,100,10,4,10,10,10,93,100,100,100,35,0,0,1,2,9,46,75,92,39,0,0,1,1,23,33,68,83,18,0,2,8,10,34,95,100,100,9,2,8,9,10,92,97,99,99,9,3,7,10,10,95,100,100,100,7,8,10,10,10,100,100,100,100,22,0,1,3,6,25,82,96,99,19,1,1,3,5,50,73,99,100,12,1,8,10,10,79,100,100,100,22,0,2,4,6,25,84,96,99,19,1,1,3,5,52,76,99,100,12,1,8,10,10,80,100,100,100,14,1,4,8,10,63,94,94,99,13,2,3,7,10,70,95,95,100,9,4,10,10,10,95,100,100,100,72,0,0,0,0,0,1,7,28,35,0,0,1,1,24,33,66,93,31,0,0,3,9,0,32,100,100,12,2,8,9,10,74,95,98,99,12,4,6,9,10,74,96,100,100,8,7,10,10,10,98,100,100,100,24,0,1,3,6,30,74,95,98,24,0,1,2,3,38,59,96,100,13,1,7,10,10,66,100,100,100
"South East","E10000030","Surrey",11,2,8,10,10,80,98,100,100,8,5,10,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,12,1,8,10,10,68,98,100,100,10,4,9,10,10,91,100,100,100,8,9,10,10,10,100,100,100,100,31,0,1,3,7,9,55,88,97,27,0,1,3,6,21,68,88,95,16,1,7,10,10,46,100,100,100,11,2,8,10,10,80,99,100,100,10,4,9,10,10,96,100,100,100,8,9,10,10,10,100,100,100,100,20,0,2,6,9,29,89,98,100,15,1,4,8,10,61,97,100,100,11,2,10,10,10,94,100,100,100,23,0,2,6,9,19,80,96,99,18,1,4,7,9,45,91,96,100,12,2,10,10,10,81,100,100,100,13,1,7,10,10,66,98,98,100,10,2,8,10,10,89,100,100,100,9,7,10,10,10,100,100,100,100,39,0,0,1,2,3,30,68,92,24,0,1,3,5,24,75,92,99,18,0,3,9,10,26,98,100,100,10,3,9,10,10,85,99,100,100,9,6,9,10,10,94,100,100,100,8,9,10,10,10,100,100,100,100,18,0,2,6,9,35,94,99,100,15,1,3,6,8,58,96,100,100,11,2,9,10,10,90,100,100,100
"South East","E07000207","     Elmbridge",10,2,9,10,10,84,99,100,100,9,6,10,10,10,98,100,100,100,8,9,10,10,10,100,100,100,100,11,2,9,10,10,78,100,100,100,9,5,10,10,10,100,100,100,100,8,10,10,10,10,100,100,100,100,34,0,1,3,7,2,37,84,100,25,0,1,3,8,9,79,100,100,16,0,7,10,10,34,100,100,100,11,2,8,10,10,79,100,100,100,9,4,9,10,10,97,100,100,100,8,8,10,10,10,100,100,100,100,21,0,2,8,10,18,88,100,100,15,1,6,10,10,57,100,100,100,11,2,10,10,10,93,100,100,100,21,0,2,7,10,21,92,100,100,14,1,5,10,10,56,100,100,100,11,2,10,10,10,95,100,100,100,12,1,7,10,10,66,99,99,100,10,3,9,10,10,95,100,100,100,9,7,10,10,10,100,100,100,100,47,0,0,0,3,0,0,42,95,24,0,1,3,8,15,76,100,100,22,0,3,10,10,0,100,100,100,9,3,10,10,10,86,100,100,100,8,7,10,10,10,99,100,100,100,7,10,10,10,10,100,100,100,100,14,1,5,9,10,60,99,100,100,11,1,7,10,10,88,100,100,100,9,4,10,10,10,99,100,100,100
